ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
113497,Las da Silva Souza,F,15.0,156.0,47.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
113517,Mariama Djould Sow,F,16.0,165.0,65.0,Guinea,GUI,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
113524,Cherno Sowe,M,17.0,165.0,52.0,Gambia,GAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,
113580,Inge Srensen (-Tabur),F,12.0,,,Denmark,DEN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
113677,Metka Sparavec (-Fain),F,17.0,181.0,60.0,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,
113677,Metka Sparavec (-Fain),F,17.0,181.0,60.0,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,
113678,Ren Sparenberg,M,17.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Bronze
113679,Katharina Sparer,F,15.0,163.0,52.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
113682,Paul William Sparkes,M,15.0,,,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Swimming,"Swimming Men's 1,500 metres Freestyle",
113699,Rumyana Spasova,F,17.0,147.0,46.0,Bulgaria,BUL,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,
113710,"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,
113790,Tim Spencer,M,16.0,,,Australia,AUS,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Men's Singles,
113811,Carlo Speroni,M,16.0,,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Marathon,
113822,Alan Spiegel,M,16.0,169.0,62.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,
113828,Ingrid Spiegelov,F,15.0,,,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,
113839,Nicola Andrea Spie (-Werdenigg),F,17.0,,,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,
113839,Nicola Andrea Spie (-Werdenigg),F,17.0,,,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,
113850,Luka pik,M,17.0,196.0,95.0,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,
113855,Joan Arlene Spillane,F,17.0,180.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
113855,Joan Arlene Spillane,F,17.0,180.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
113918,Olga plchalov,F,16.0,179.0,75.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,
113918,Olga plchalov,F,16.0,179.0,75.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 800 metres Freestyle,
113923,Patricia C. Spohn,F,15.0,165.0,50.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
113923,Patricia C. Spohn,F,15.0,165.0,50.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,
113923,Patricia C. Spohn,F,15.0,165.0,50.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
113930,Valentina Spongia,F,17.0,161.0,50.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
113966,Claudia Sprenger,F,17.0,,,Liechtenstein,LIE,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
113966,Claudia Sprenger,F,17.0,,,Liechtenstein,LIE,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
114030,Jana ramkov,F,16.0,163.0,47.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
114032,Iveta rankov (-Hritzov),F,16.0,164.0,57.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
114047,Tanya Sridama,F,16.0,163.0,58.0,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,
114047,Tanya Sridama,F,16.0,163.0,58.0,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 800 metres Freestyle,
114060,Reawadee Srithoa (-Watanasin),F,15.0,167.0,59.0,Thailand,THA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,
114064,Bartosz Sroga,M,16.0,173.0,50.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,
114100,Pierre St. Martin,M,17.0,181.0,73.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,
114114,Federica Stabilini,F,14.0,170.0,59.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,
114114,Federica Stabilini,F,14.0,170.0,59.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,
114114,Federica Stabilini,F,14.0,170.0,59.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
114115,Luise Stblein,F,15.0,165.0,48.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
114118,Raphal Stacchiotti,M,16.0,183.0,78.0,Luxembourg,LUX,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
114129,"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
114190,R. Daniel Stahle,M,17.0,,,Bolivia,BOL,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
114190,R. Daniel Stahle,M,17.0,,,Bolivia,BOL,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
114200,Doina Sticulescu,F,16.0,156.0,41.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
114208,"Nikola ""Niki"" Stajkovic",M,13.0,181.0,78.0,Austria,AUT,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,
114208,"Nikola ""Niki"" Stajkovic",M,17.0,181.0,78.0,Austria,AUT,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,
114236,"Pieter Hendrik ""Piet"" Stam",M,17.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,
114236,"Pieter Hendrik ""Piet"" Stam",M,17.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,
114239,Giannis Stamatiou,M,17.0,172.0,78.0,Greece,GRE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
114239,Giannis Stamatiou,M,17.0,172.0,78.0,Greece,GRE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,
114297,Frantiek Stank,M,16.0,160.0,50.0,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,
114300,Claudia Ioana Stnescu,F,16.0,,,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,
114300,Claudia Ioana Stnescu,F,16.0,,,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,
114300,Claudia Ioana Stnescu,F,16.0,,,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,
114382,Mihaela Stnule,F,17.0,152.0,44.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,
114405,"Alicia Jo ""JoJo"" Starbuck (-Bradshaw, -Gertler)",F,16.0,165.0,50.0,United States-3,USA,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Mixed Pairs,
114417,Barbara Lynn Stark (-Jordan),F,15.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Backstroke,
114422,John Stark,M,16.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Butterfly,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,
114424,Kathleen Stark (-Kern),F,16.0,166.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,
114434,Hannah Felicity Starling,F,17.0,158.0,59.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Diving,Diving Women's Springboard,
114494,Dorota Agnieszka Staszewska (-Kumiszcze),F,17.0,173.0,62.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Windsurfer,
114517,Alma Staudinger,F,14.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Diving,Diving Women's Springboard,
114517,Alma Staudinger,F,14.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Diving,Diving Women's Platform,
114548,Kornelia Halina Stawicka,F,15.0,160.0,47.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,
114548,Kornelia Halina Stawicka,F,15.0,160.0,47.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,
114572,Mario Stecher,M,16.0,177.0,62.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,
114572,Mario Stecher,M,16.0,177.0,62.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,
114618,Marrit Steenbergen,F,16.0,178.0,61.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
114618,Marrit Steenbergen,F,16.0,178.0,61.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
114618,Marrit Steenbergen,F,16.0,178.0,61.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
114655,Monica Stefani,F,14.0,157.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
114695,Jens Harald Stefenson,M,17.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Platform,
114695,Jens Harald Stefenson,M,17.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Plain High,
114701,Britta Steffen,F,16.0,180.0,60.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
114701,Britta Steffen,F,16.0,180.0,60.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
114716,Christel Steffin (-Schulz),F,16.0,166.0,70.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,
114723,"Marie-Luise ""Marlies"" Stegemann (-Burkat-)",F,17.0,159.0,54.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
114726,Christine Steger,F,14.0,165.0,49.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
114727,Claudia Steger (-Richter),F,17.0,171.0,56.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,
114733,Zali Steggall,F,17.0,175.0,75.0,Australia,AUS,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
114733,Zali Steggall,F,17.0,175.0,75.0,Australia,AUS,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,
114733,Zali Steggall,F,17.0,175.0,75.0,Australia,AUS,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
114750,Judith Steiger,F,15.0,150.0,45.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
114768,Angela Steinbach,F,17.0,173.0,62.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
114768,Angela Steinbach,F,17.0,173.0,62.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,
114768,Angela Steinbach,F,17.0,173.0,62.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
114775,Sabine Steinbach (-Klemm),F,16.0,164.0,56.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Individual Medley,
114775,Sabine Steinbach (-Klemm),F,16.0,164.0,56.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
114779,"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,
114779,"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,
114779,"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
114779,"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
114781,Erna Steinberg (-Boeck),F,16.0,168.0,54.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,
114783,Heinz Steinberger,M,17.0,,,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Speed Skating,Speed Skating Men's 500 metres,
114797,Anton Steiner,M,17.0,170.0,73.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,
114797,Anton Steiner,M,17.0,170.0,73.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",F,16.0,167.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Gold
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",F,16.0,167.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",F,16.0,167.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
